student_id,full_name,gender,major,overall_average_score,overall_attendance_percentage,course_count,failed_courses,risk_low_score,risk_low_attendance,risk_failed_courses,risk_reasons
4965,Rashmi Wijesinghe,Female,Computer Science,78.07,62.23,20,0,false,true,false,Low attendance
9281,Sanduni Perera,Female,Physics,78.07,63.81,17,0,false,true,false,Low attendance
9539,Chamara Gunawardena,Male,Biology,78.08,56.4,22,0,false,true,false,Low attendance
2304,Tracy Mitchell,Male,Physics,78.08,59.96,20,0,false,true,false,Low attendance
2106,Thomas Bailey,Male,Computer Science,78.08,60.77,26,0,false,true,false,Low attendance
5393,Dilan Jayasinghe,Male,Computer Science,78.08,62.55,19,0,false,true,false,Low attendance
5639,Rashmi Madushanka,Female,Physics,78.08,64.12,24,0,false,true,false,Low attendance
5405,Supun Peiris,Male,Computer Science,78.09,57.72,21,0,false,true,false,Low attendance
10334,Nadeesha Wijesinghe,Female,Computer Science,78.09,58.56,21,0,false,true,false,Low attendance
3809,Piumi Peiris,Female,Mathematics,78.09,63.1,25,0,false,true,false,Low attendance
8299,Tharushi Ekanayake,Female,Mathematics,78.09,64.58,21,0,false,true,false,Low attendance
8763,Madhavi Ranatunga,Female,Physics,78.1,54.99,24,0,false,true,false,Low attendance
4400,Ravindu Jayasinghe,Male,Mathematics,78.1,59.74,17,0,false,true,false,Low attendance
10532,Ishara Gunawardena,Male,Physics,78.1,63.46,22,0,false,true,false,Low attendance
9148,Chamara Wijesinghe,Male,Biology,78.1,64.04,22,0,false,true,false,Low attendance
10027,Lahiru Madushanka,Male,Physics,78.1,64.37,23,0,false,true,false,Low attendance
7412,Nethmi Peiris,Female,Biology,78.1,64.42,21,0,false,true,false,Low attendance
4457,Kusal Wijesinghe,Male,Computer Science,78.11,59.21,23,0,false,true,false,Low attendance
7673,Kasun Ekanayake,Male,Mathematics,78.11,59.78,21,0,false,true,false,Low attendance
6943,Dilini Gunawardena,Female,Computer Science,78.11,59.97,20,0,false,true,false,Low attendance
2027,Christine Jackson,Male,Physics,78.11,60.08,20,0,false,true,false,Low attendance
6250,Ayesh Madushanka,Male,Mathematics,78.11,60.78,15,0,false,true,false,Low attendance
8651,Madhavi Fernando,Female,Biology,78.11,60.95,19,0,false,true,false,Low attendance
4473,Nadeesha Ranatunga,Female,Computer Science,78.11,61.43,27,0,false,true,false,Low attendance
5919,Amandi Gunawardena,Female,Physics,78.11,64.37,21,0,false,true,false,Low attendance
6055,Supun Perera,Male,,78.12,54.67,26,0,false,true,false,Low attendance
2578,Donna Powell,Male,Computer Science,78.12,56.75,19,0,false,true,false,Low attendance
1132,Michael Cardenas,Male,Mathematics,78.12,63.47,19,0,false,true,false,Low attendance
7150,Kasun Silva,Male,Biology,78.12,63.89,22,0,false,true,false,Low attendance
4395,Nethmi Ranatunga,Female,Biology,78.13,55.99,22,0,false,true,false,Low attendance
6873,Tharushi Dias,Female,Biology,78.13,59.73,20,0,false,true,false,Low attendance
5344,Tharushi Jayasinghe,Female,Computer Science,78.13,60.82,18,0,false,true,false,Low attendance
7154,Nethmi Dias,Female,Computer Science,78.13,63.16,21,0,false,true,false,Low attendance
10969,Sanduni Ekanayake,Female,Biology,78.14,58.91,18,0,false,true,false,Low attendance
1408,Joel Robinson,Male,Computer Science,78.14,59.03,21,0,false,true,false,Low attendance
10077,Tharindu Fernando,Male,Mathematics,78.14,60.64,16,0,false,true,false,Low attendance
8509,Amal Silva,Male,Biology,78.14,61.14,19,0,false,true,false,Low attendance
2270,Joseph Singh,Male,Computer Science,78.14,62.39,23,0,false,true,false,Low attendance
3124,Hiruni Peiris,Female,Physics,78.14,64.05,23,0,false,true,false,Low attendance
6452,Ravindu Rajapaksha,Male,Mathematics,78.15,57.24,23,0,false,true,false,Low attendance
7228,Amandi Dias,Female,Biology,78.15,60.6,25,0,false,true,false,Low attendance
9970,Hiruni Rajapaksha,Female,Computer Science,78.15,61.55,22,0,false,true,false,Low attendance
3027,Lahiru Wijesinghe,Male,Physics,78.15,63.16,18,0,false,true,false,Low attendance
1913,Lisa Quinn,Male,Mathematics,78.16,60.68,20,0,false,true,false,Low attendance
3827,Sanduni Silva,Female,Physics,78.16,60.98,17,0,false,true,false,Low attendance
6539,Sanduni Fernando,Female,Computer Science,78.16,61.36,23,0,false,true,false,Low attendance
4722,Chamara Wijesinghe,Male,Physics,78.16,63.27,21,0,false,true,false,Low attendance
6521,Tharindu Ranatunga,Male,Biology,78.16,64.82,19,0,false,true,false,Low attendance
7385,Rashmi Perera,Female,Computer Science,78.17,54.95,22,0,false,true,false,Low attendance
1669,Christopher Torres,Male,Computer Science,78.17,57.6,24,0,false,true,false,Low attendance
1962,Katelyn Jones,Female,Mathematics,78.17,59.84,23,0,false,true,false,Low attendance
10434,Kasun Madushanka,Male,Computer Science,78.17,60.16,22,0,false,true,false,Low attendance
7972,Madhavi Perera,Female,Biology,78.17,61.0,23,0,false,true,false,Low attendance
1895,Mary Lin,Female,Computer Science,78.17,61.22,22,0,false,true,false,Low attendance
4177,Kavindi Fernando,Female,Computer Science,78.17,61.73,21,0,false,true,false,Low attendance
2507,Elizabeth Li,Male,Mathematics,78.17,64.07,20,0,false,true,false,Low attendance
4035,Sanduni Ekanayake,Female,Physics,78.17,64.38,17,0,false,true,false,Low attendance
3252,Lahiru Abeysekera,Male,Biology,78.17,64.93,22,0,false,true,false,Low attendance
5003,Piumi Wijesinghe,Female,Mathematics,78.18,60.01,20,0,false,true,false,Low attendance
5306,Amandi Senanayake,Female,Biology,78.18,60.53,23,0,false,true,false,Low attendance
9041,Kusal Peiris,Male,Mathematics,78.18,61.62,19,0,false,true,false,Low attendance
8313,Hiruni Silva,Female,Biology,78.18,64.24,20,0,false,true,false,Low attendance
4630,Sanduni Rajapaksha,Female,Physics,78.19,55.38,17,0,false,true,false,Low attendance
6455,Lahiru Gunawardena,Male,Physics,78.19,58.14,20,0,false,true,false,Low attendance
10581,Tharindu Herath,Male,Computer Science,78.19,58.66,18,0,false,true,false,Low attendance
7448,Dilan Senanayake,Male,Computer Science,78.19,60.77,22,0,false,true,false,Low attendance
2724,Kimberly Fritz,Female,Biology,78.19,61.64,20,0,false,true,false,Low attendance
7311,Dilan Madushanka,Male,Biology,78.19,63.47,22,0,false,true,false,Low attendance
9256,Ishani Herath,Female,Physics,78.2,55.85,22,0,false,true,false,Low attendance
9438,Ishani Fernando,Female,Mathematics,78.2,57.4,16,0,false,true,false,Low attendance
10420,Dinithi Herath,Female,Physics,78.2,57.6,22,0,false,true,false,Low attendance
10561,Madhavi Rajapaksha,Female,Biology,78.21,54.72,20,0,false,true,false,Low attendance
1450,Jacob Anderson,Female,Mathematics,78.21,59.85,21,0,false,true,false,Low attendance
10935,Tharindu Ranatunga,Male,Biology,78.21,61.16,22,0,false,true,false,Low attendance
9105,Ravindu Fernando,Male,Physics,78.22,56.5,15,0,false,true,false,Low attendance
3705,Kasun Dias,Male,Computer Science,78.22,64.75,21,0,false,true,false,Low attendance
9345,Naveen Ekanayake,Male,Computer Science,78.23,54.42,21,0,false,true,false,Low attendance
7180,Hiruni Madushanka,Female,Mathematics,78.23,60.61,22,0,false,true,false,Low attendance
5215,Naveen Abeysekera,Male,Computer Science,78.23,61.68,24,0,false,true,false,Low attendance
6813,Sachini Dias,Female,Computer Science,78.23,64.99,17,0,false,true,false,Low attendance
4730,Ravindu Ranatunga,Male,Biology,78.24,54.33,22,0,false,true,false,Low attendance
7982,Amandi Peiris,Female,Biology,78.24,54.87,23,0,false,true,false,Low attendance
7554,Nadeesha Fernando,Female,Physics,78.24,59.09,21,0,false,true,false,Low attendance
7767,Sachini Peiris,Female,Biology,78.24,59.34,17,0,false,true,false,Low attendance
10179,Nadeesha Rajapaksha,Female,Physics,78.24,63.57,18,0,false,true,false,Low attendance
9972,Kasun Rajapaksha,Male,Computer Science,78.25,53.86,22,0,false,true,false,Low attendance
6173,Dinithi Fernando,Female,Biology,78.25,54.23,18,0,false,true,false,Low attendance
2114,Edward Collins,Female,Biology,78.25,57.27,18,0,false,true,false,Low attendance
8076,Kasun Ekanayake,Male,Physics,78.25,57.91,19,0,false,true,false,Low attendance
2958,David Wilson,Male,Mathematics,78.25,59.56,21,0,false,true,false,Low attendance
3332,Piumi Ranatunga,Female,Biology,78.25,60.82,21,0,false,true,false,Low attendance
5070,Rashmi Madushanka,Female,Physics,78.25,60.98,21,0,false,true,false,Low attendance
6158,Sanduni Madushanka,Female,Biology,78.25,61.7,21,0,false,true,false,Low attendance
1706,Kristina Garcia,Male,Physics,78.26,59.1,19,0,false,true,false,Low attendance
9194,Dilini Rajapaksha,Female,Mathematics,78.26,59.69,19,0,false,true,false,Low attendance
1261,Elizabeth Wall,Male,Computer Science,78.26,61.65,22,0,false,true,false,Low attendance
1871,Ryan Howard,Male,Physics,78.26,62.54,23,0,false,true,false,Low attendance
1925,Tanya Hogan,Male,Mathematics,78.26,63.23,18,0,false,true,false,Low attendance
6210,Sachini Peiris,Female,Computer Science,78.27,57.33,20,0,false,true,false,Low attendance
2391,Clayton Silva,Female,Computer Science,78.27,62.09,22,0,false,true,false,Low attendance
6511,Sashini Gunawardena,Female,Mathematics,78.27,63.52,18,0,false,true,false,Low attendance
1165,David Turner,Female,Mathematics,78.27,63.8,24,0,false,true,false,Low attendance
8848,Hiruni Ekanayake,Female,Biology,78.28,59.69,20,0,false,true,false,Low attendance
10647,Piumi Fernando,Female,Computer Science,78.28,59.77,19,0,false,true,false,Low attendance
8671,Naveen Herath,Male,Physics,78.28,61.67,22,0,false,true,false,Low attendance
8294,Nadeesha Abeysekera,Female,Biology,78.29,58.55,23,0,false,true,false,Low attendance
5445,Amal Dias,Male,Physics,78.29,60.32,19,0,false,true,false,Low attendance
2320,Charlotte Henderson,Male,Physics,78.29,61.34,20,0,false,true,false,Low attendance
9046,Nethmi Rajapaksha,Female,Biology,78.29,61.82,17,0,false,true,false,Low attendance
3721,Sahan Silva,Male,Physics,78.29,62.93,22,0,false,true,false,Low attendance
1464,Wendy Williams,Male,Mathematics,78.3,55.25,21,0,false,true,false,Low attendance
5141,Hiruni Gunawardena,Female,Computer Science,78.3,56.44,19,0,false,true,false,Low attendance
2993,Kimberly Ibarra,Male,Biology,78.3,59.0,21,0,false,true,false,Low attendance
6130,Nethmi Jayasinghe,Female,Physics,78.3,60.78,18,0,false,true,false,Low attendance
7737,Ravindu Ranatunga,Male,Physics,78.3,60.99,20,0,false,true,false,Low attendance
1762,Gavin Cuevas,Female,Biology,78.3,63.99,22,0,false,true,false,Low attendance
2589,Joe Richardson,Male,Mathematics,78.31,58.38,24,0,false,true,false,Low attendance
3522,Sanduni Dias,Female,Mathematics,78.31,61.35,19,0,false,true,false,Low attendance
7256,Ayesh Herath,Male,Physics,78.31,63.11,24,0,false,true,false,Low attendance
8493,Hiruni Rajapaksha,Female,Mathematics,78.31,63.98,12,0,false,true,false,Low attendance
8384,Sashini Ekanayake,Female,Physics,78.31,64.57,20,0,false,true,false,Low attendance
6969,Dinithi Rajapaksha,Female,Physics,78.32,61.35,21,0,false,true,false,Low attendance
2058,Dale Baxter,Male,Mathematics,78.32,61.96,19,0,false,true,false,Low attendance
7249,Ravindu Ranatunga,Male,Computer Science,78.32,64.4,20,0,false,true,false,Low attendance
5902,Hiruni Abeysekera,Female,Mathematics,78.33,55.72,17,0,false,true,false,Low attendance
6938,Tharindu Ekanayake,Male,Physics,78.33,59.01,19,0,false,true,false,Low attendance
3401,Supun Silva,Male,Biology,78.33,59.94,21,0,false,true,false,Low attendance
6874,Kasun Senanayake,Male,Biology,78.33,60.69,21,0,false,true,false,Low attendance
1668,Alexis Lewis,Male,Computer Science,78.33,64.06,20,0,false,true,false,Low attendance
8053,Chamara Dias,Male,Mathematics,78.34,53.61,21,0,false,true,false,Low attendance
10814,Sachini Peiris,Female,Biology,78.34,59.75,22,0,false,true,false,Low attendance
8870,Kasun Senanayake,Male,Mathematics,78.34,61.36,17,0,false,true,false,Low attendance
6629,Dinithi Senanayake,Female,Biology,78.34,61.94,17,0,false,true,false,Low attendance
10013,Dilini Ranatunga,Female,Mathematics,78.34,62.22,20,0,false,true,false,Low attendance
7975,Sashini Fernando,Female,Computer Science,78.34,63.12,22,0,false,true,false,Low attendance
3942,Dinithi Jayasinghe,Female,Physics,78.35,55.36,17,0,false,true,false,Low attendance
2382,Brittany Smith,Male,Physics,78.35,60.44,21,0,false,true,false,Low attendance
8274,Sachini Madushanka,Female,Physics,78.35,61.44,23,0,false,true,false,Low attendance
10534,Tharushi Senanayake,Female,Physics,78.35,61.69,22,0,false,true,false,Low attendance
9124,Sahan Herath,Male,Physics,78.36,54.87,23,0,false,true,false,Low attendance
7079,Amal Perera,Male,Computer Science,78.36,56.88,18,0,false,true,false,Low attendance
5677,Naveen Ranatunga,Male,Physics,78.36,60.7,19,0,false,true,false,Low attendance
1412,Jeffrey Daniels,Female,Physics,78.36,61.92,22,0,false,true,false,Low attendance
4624,Sashini Abeysekera,Female,Mathematics,78.36,62.01,25,0,false,true,false,Low attendance
1530,Steven Henry,Male,Mathematics,78.36,63.01,18,0,false,true,false,Low attendance
10283,Lahiru Gunawardena,Male,Computer Science,78.36,63.08,22,0,false,true,false,Low attendance
10907,Dilan Perera,Male,Computer Science,78.36,64.74,20,0,false,true,false,Low attendance
1457,Alyssa Campbell,Female,Mathematics,78.37,60.0,20,0,false,true,false,Low attendance
4775,Naveen Dias,Male,Physics,78.37,62.8,21,0,false,true,false,Low attendance
5800,Nethmi Ranatunga,Female,Biology,78.37,64.19,21,0,false,true,false,Low attendance
8872,Madhavi Silva,Female,Biology,78.38,61.34,21,0,false,true,false,Low attendance
5894,Nethmi Dias,Female,Mathematics,78.38,61.6,19,0,false,true,false,Low attendance
1554,Richard Holmes,Male,Computer Science,78.38,62.56,24,0,false,true,false,Low attendance
9948,Madhavi Rajapaksha,Female,Computer Science,78.38,64.61,24,0,false,true,false,Low attendance
4760,Rashmi Madushanka,Female,Computer Science,78.39,58.61,21,0,false,true,false,Low attendance
10567,Nadeesha Fernando,Female,Biology,78.39,63.8,19,0,false,true,false,Low attendance
4926,Nadeesha Wijesinghe,Female,Mathematics,78.39,64.07,19,0,false,true,false,Low attendance
2054,Adam Burgess,Female,Physics,78.39,64.71,24,0,false,true,false,Low attendance
9329,Chamara Senanayake,Male,Computer Science,78.41,58.75,18,0,false,true,false,Low attendance
7921,Nethmi Silva,Female,Computer Science,78.41,59.74,21,0,false,true,false,Low attendance
4422,Nethmi Madushanka,Female,Computer Science,78.41,61.16,22,0,false,true,false,Low attendance
4303,Tharushi Senanayake,Female,Biology,78.41,61.27,22,0,false,true,false,Low attendance
1274,Steven Ellison,Male,Physics,78.41,61.98,21,0,false,true,false,Low attendance
7397,Kasun Fernando,Male,Biology,78.41,63.11,17,0,false,true,false,Low attendance
4230,Supun Abeysekera,Male,Mathematics,78.41,64.92,18,0,false,true,false,Low attendance
6553,Sachini Abeysekera,Female,Mathematics,78.42,58.59,18,0,false,true,false,Low attendance
1926,Deborah Turner,Male,Physics,78.42,61.91,21,0,false,true,false,Low attendance
9098,Supun Fernando,Male,Biology,78.42,62.25,22,0,false,true,false,Low attendance
8752,Amandi Rajapaksha,Female,Computer Science,78.42,63.38,22,0,false,true,false,Low attendance
9613,Ishani Wijesinghe,Female,Computer Science,78.43,55.43,24,0,false,true,false,Low attendance
2155,Eugene Davidson,Male,Biology,78.43,57.01,17,0,false,true,false,Low attendance
7480,Nethmi Ranatunga,Female,Computer Science,78.43,58.43,21,0,false,true,false,Low attendance
1493,Michael Walker,Female,Biology,78.43,62.1,21,0,false,true,false,Low attendance
8187,Nimal Fernando,Male,Mathematics,78.44,57.87,22,0,false,true,false,Low attendance
9735,Shehan Abeysekera,Male,Physics,78.44,58.1,21,0,false,true,false,Low attendance
10763,Nadeesha Fernando,Female,Biology,78.44,58.74,20,0,false,true,false,Low attendance
4302,Tharushi Ekanayake,Female,Mathematics,78.44,63.32,22,0,false,true,false,Low attendance
6875,Tharushi Perera,Female,Biology,78.44,63.42,21,0,false,true,false,Low attendance
1476,Elizabeth Hart,Female,Mathematics,78.45,56.85,25,0,false,true,false,Low attendance
5908,Ayesh Herath,Male,Physics,78.45,62.53,23,0,false,true,false,Low attendance
7380,Nadeesha Perera,Female,Computer Science,78.46,52.25,19,0,false,true,false,Low attendance
1445,Michael Underwood,Female,Mathematics,78.46,53.87,19,0,false,true,false,Low attendance
10402,Piumi Ekanayake,Female,Mathematics,78.46,60.94,18,0,false,true,false,Low attendance
5200,Sahan Herath,Male,Computer Science,78.46,62.6,22,0,false,true,false,Low attendance
2050,Derek Carney,Male,Biology,78.47,52.83,18,0,false,true,false,Low attendance
6109,Nimal Rajapaksha,Male,Physics,78.47,57.48,27,0,false,true,false,Low attendance
6294,Lahiru Rajapaksha,Male,Physics,78.47,60.15,21,0,false,true,false,Low attendance
5062,Sahan Dias,Male,Biology,78.47,61.04,18,0,false,true,false,Low attendance
3151,Amal Abeysekera,Male,Physics,78.47,62.86,20,0,false,true,false,Low attendance
5631,Shehan Dias,Male,Computer Science,78.48,60.12,18,0,false,true,false,Low attendance
3380,Ishani Dias,Female,Computer Science,78.48,60.49,22,0,false,true,false,Low attendance
3294,Kasun Jayasinghe,Male,Physics,78.49,55.22,20,0,false,true,false,Low attendance
3536,Ayesh Ekanayake,Male,Biology,78.49,58.92,20,0,false,true,false,Low attendance
9853,Sachini Silva,Female,Computer Science,78.49,64.64,22,0,false,true,false,Low attendance
9376,Sahan Madushanka,Male,Biology,78.5,54.0,21,0,false,true,false,Low attendance
9771,Kavindi Gunawardena,Female,Mathematics,78.5,54.64,18,0,false,true,false,Low attendance
8043,Tharindu Madushanka,Male,Computer Science,78.5,59.0,23,0,false,true,false,Low attendance
9184,Ravindu Ranatunga,Male,Biology,78.5,60.21,19,0,false,true,false,Low attendance
9528,Sashini Abeysekera,Female,Mathematics,78.5,60.57,20,0,false,true,false,Low attendance
9429,Rashmi Madushanka,Female,Biology,78.5,61.8,22,0,false,true,false,Low attendance
5918,Sashini Fernando,Female,Biology,78.5,63.01,23,0,false,true,false,Low attendance
5644,Sachini Gunawardena,Female,Computer Science,78.5,64.76,19,0,false,true,false,Low attendance
6482,Amandi Ekanayake,Female,Computer Science,78.51,59.79,21,0,false,true,false,Low attendance
9680,Dinithi Rajapaksha,Female,Mathematics,78.51,63.29,19,0,false,true,false,Low attendance
6848,Piumi Gunawardena,Female,Biology,78.52,51.22,22,0,false,true,false,Low attendance
10267,Lahiru Rajapaksha,Male,Computer Science,78.52,62.4,20,0,false,true,false,Low attendance
2210,Steven Holmes,Female,Computer Science,78.52,63.74,19,0,false,true,false,Low attendance
3667,Kavindi Madushanka,Female,Computer Science,78.53,56.68,24,0,false,true,false,Low attendance
6508,Amal Madushanka,Male,Physics,78.53,57.07,19,0,false,true,false,Low attendance
10983,Ishani Rajapaksha,Female,Biology,78.53,59.52,20,0,false,true,false,Low attendance
8884,Dilan Abeysekera,Male,Biology,78.53,60.68,19,0,false,true,false,Low attendance
4769,Rashmi Abeysekera,Female,Computer Science,78.53,61.15,19,0,false,true,false,Low attendance
6743,Supun Wijesinghe,Male,Computer Science,78.53,61.57,19,0,false,true,false,Low attendance
6676,Amandi Senanayake,Female,Biology,78.53,62.99,22,0,false,true,false,Low attendance
1880,Spencer Cook,Female,Physics,78.53,64.96,20,0,false,true,false,Low attendance
5080,Amandi Wijesinghe,Female,Mathematics,78.54,55.56,19,0,false,true,false,Low attendance
4554,Nadeesha Dias,Female,Mathematics,78.54,57.91,20,0,false,true,false,Low attendance
1037,Valerie Murphy,Female,Computer Science,78.54,59.56,21,0,false,true,false,Low attendance
6398,Dilan Peiris,Male,Physics,78.54,61.2,23,0,false,true,false,Low attendance
4831,Nethmi Silva,Female,Physics,78.54,63.46,15,0,false,true,false,Low attendance
6741,Amal Wijesinghe,Male,Mathematics,78.55,57.85,16,0,false,true,false,Low attendance
5603,Amal Abeysekera,Male,Physics,78.55,58.49,23,0,false,true,false,Low attendance
3786,Supun Peiris,Male,Biology,78.55,59.11,24,0,false,true,false,Low attendance
7917,Ayesh Senanayake,Male,Mathematics,78.55,59.99,18,0,false,true,false,Low attendance
4328,Nimal Madushanka,Male,Physics,78.56,60.01,17,0,false,true,false,Low attendance
7953,Ishara Ekanayake,Male,Physics,78.56,60.89,20,0,false,true,false,Low attendance
9399,Chamara Ekanayake,Male,Biology,78.56,63.98,23,0,false,true,false,Low attendance
6368,Sahan Wijesinghe,Male,Computer Science,78.56,64.17,20,0,false,true,false,Low attendance
9960,Madhavi Fernando,Female,Mathematics,78.56,64.73,18,0,false,true,false,Low attendance
9413,Sahan Ranatunga,Male,Mathematics,78.57,51.49,21,0,false,true,false,Low attendance
8572,Hiruni Perera,Female,Mathematics,78.57,52.94,20,0,false,true,false,Low attendance
10265,Nethmi Silva,Female,Mathematics,78.57,59.1,24,0,false,true,false,Low attendance
9383,Dinithi Fernando,Female,Physics,78.57,61.16,21,0,false,true,false,Low attendance
2400,Adrian Keller,Male,Mathematics,78.57,62.57,19,0,false,true,false,Low attendance
1676,Christopher Carr,Male,Biology,78.57,63.61,20,0,false,true,false,Low attendance
3102,Ishani Rajapaksha,Female,Mathematics,78.57,63.8,16,0,false,true,false,Low attendance
9595,Hiruni Dias,Female,Biology,78.57,64.42,18,0,false,true,false,Low attendance
4468,Kasun Jayasinghe,Male,Physics,78.58,62.07,22,0,false,true,false,Low attendance
10871,Dilini Silva,Female,Computer Science,78.58,62.33,19,0,false,true,false,Low attendance
9900,Sashini Rajapaksha,Female,Physics,78.58,63.06,20,0,false,true,false,Low attendance
4776,Nethmi Madushanka,Female,Biology,78.58,63.32,19,0,false,true,false,Low attendance
10365,Sahan Dias,Male,Computer Science,78.58,63.32,22,0,false,true,false,Low attendance
7316,Naveen Madushanka,Male,Computer Science,78.58,64.05,22,0,false,true,false,Low attendance
1358,Brandon Jones,Male,Computer Science,78.59,50.14,22,0,false,true,false,Low attendance
2495,Lauren Bradley,Female,Biology,78.59,58.67,22,0,false,true,false,Low attendance
10184,Kasun Gunawardena,Male,Physics,78.59,60.15,21,0,false,true,false,Low attendance
7080,Amal Jayasinghe,Male,Biology,78.59,61.25,22,0,false,true,false,Low attendance
4179,Dilini Peiris,Female,Physics,78.59,62.41,19,0,false,true,false,Low attendance
4500,Dinithi Madushanka,Female,Computer Science,78.6,58.02,23,0,false,true,false,Low attendance
1639,Michelle Garcia,Female,Mathematics,78.6,59.69,17,0,false,true,false,Low attendance
7803,Naveen Madushanka,Male,Physics,78.6,60.99,26,0,false,true,false,Low attendance
2329,Isabel Holt,Female,Biology,78.6,62.09,24,0,false,true,false,Low attendance
3040,Amandi Ranatunga,Female,Biology,78.6,62.66,22,0,false,true,false,Low attendance
7613,Supun Fernando,Male,Physics,78.61,58.12,15,0,false,true,false,Low attendance
3119,Amal Rajapaksha,Male,Physics,78.61,59.31,19,0,false,true,false,Low attendance
2198,Jessica Patel,Male,Computer Science,78.62,55.05,22,0,false,true,false,Low attendance
5198,Dilini Abeysekera,Female,Physics,78.62,58.01,23,0,false,true,false,Low attendance
10054,Sashini Abeysekera,Female,Physics,78.62,60.88,19,0,false,true,false,Low attendance
8576,Ayesh Ekanayake,Male,Biology,78.62,61.5,20,0,false,true,false,Low attendance
4533,Piumi Gunawardena,Female,Mathematics,78.62,62.97,23,0,false,true,false,Low attendance
5524,Nimal Ekanayake,Male,Biology,78.62,64.98,17,0,false,true,false,Low attendance
6718,Piumi Perera,Female,Biology,78.63,58.82,18,0,false,true,false,Low attendance
7289,Ishara Gunawardena,Male,Computer Science,78.63,63.7,19,0,false,true,false,Low attendance
7763,Lahiru Jayasinghe,Male,Physics,78.64,58.22,19,0,false,true,false,Low attendance
10595,Ishani Ranatunga,Female,Computer Science,78.64,58.61,20,0,false,true,false,Low attendance
6966,Madhavi Gunawardena,Female,Physics,78.64,62.72,19,0,false,true,false,Low attendance
3951,Dilan Perera,Male,Physics,78.64,63.81,21,0,false,true,false,Low attendance
1134,Laura Noble,Male,Biology,78.65,61.05,20,0,false,true,false,Low attendance
2554,Garrett Garza,Male,Physics,78.65,61.14,20,0,false,true,false,Low attendance
6750,Madhavi Ekanayake,Female,Computer Science,78.65,61.7,22,0,false,true,false,Low attendance
8936,Ishara Wijesinghe,Male,Physics,78.65,64.23,21,0,false,true,false,Low attendance
1481,Robert Nichols,Male,Computer Science,78.65,64.79,21,0,false,true,false,Low attendance
10417,Amandi Ranatunga,Female,Mathematics,78.66,58.35,23,0,false,true,false,Low attendance
1520,Carol Murphy,Male,Mathematics,78.66,60.5,22,0,false,true,false,Low attendance
5197,Ishara Senanayake,Male,Physics,78.66,61.17,20,0,false,true,false,Low attendance
7814,Amal Perera,Male,Mathematics,78.66,61.32,20,0,false,true,false,Low attendance
8226,Sashini Madushanka,Female,Computer Science,78.66,61.69,23,0,false,true,false,Low attendance
8740,Dinithi Ranatunga,Female,,78.66,63.6,24,0,false,true,false,Low attendance
3891,Nadeesha Fernando,Female,Computer Science,78.66,63.93,22,0,false,true,false,Low attendance
7496,Piumi Perera,Female,Biology,78.66,64.61,22,0,false,true,false,Low attendance
4684,Naveen Ekanayake,Male,Physics,78.67,52.62,21,0,false,true,false,Low attendance
5207,Sanduni Fernando,Female,Biology,78.67,57.13,20,0,false,true,false,Low attendance
4355,Supun Wijesinghe,Male,Computer Science,78.67,59.24,18,0,false,true,false,Low attendance
3690,Shehan Gunawardena,Male,Computer Science,78.67,59.76,23,0,false,true,false,Low attendance
6537,Kavindi Madushanka,Female,Computer Science,78.67,61.09,18,0,false,true,false,Low attendance
7019,Shehan Fernando,Male,Computer Science,78.67,61.59,24,0,false,true,false,Low attendance
7361,Kavindi Wijesinghe,Female,Computer Science,78.67,64.67,21,0,false,true,false,Low attendance
6707,Rashmi Gunawardena,Female,Computer Science,78.68,60.53,25,0,false,true,false,Low attendance
10888,Tharindu Fernando,Male,Physics,78.68,60.93,18,0,false,true,false,Low attendance
2267,Jennifer Fisher,Male,Mathematics,78.68,61.05,20,0,false,true,false,Low attendance
6170,Tharindu Wijesinghe,Male,Biology,78.68,61.52,22,0,false,true,false,Low attendance
5369,Naveen Abeysekera,Male,Physics,78.68,62.31,22,0,false,true,false,Low attendance
8702,Madhavi Herath,Female,Computer Science,78.69,58.9,21,0,false,true,false,Low attendance
4238,Dilan Ranatunga,Male,Physics,78.69,59.25,22,0,false,true,false,Low attendance
10206,Tharushi Silva,Female,Mathematics,78.7,55.63,19,0,false,true,false,Low attendance
9174,Sahan Senanayake,Male,Physics,78.7,56.14,18,0,false,true,false,Low attendance
10210,Kasun Rajapaksha,Male,Biology,78.7,60.99,20,0,false,true,false,Low attendance
2770,Alexander Daniel,Female,Physics,78.7,61.74,22,0,false,true,false,Low attendance
3000,Tricia Calhoun,Male,Biology,78.7,61.83,19,0,false,true,false,Low attendance
9178,Chamara Jayasinghe,Male,Biology,78.7,64.16,27,0,false,true,false,Low attendance
7485,Hiruni Herath,Female,Mathematics,78.71,56.03,17,0,false,true,false,Low attendance
6764,Ishara Gunawardena,Male,Biology,78.71,57.58,19,0,false,true,false,Low attendance
4310,Naveen Rajapaksha,Male,Biology,78.71,63.32,23,0,false,true,false,Low attendance
7015,Tharushi Silva,Female,Biology,78.72,62.64,18,0,false,true,false,Low attendance
1167,Gregory Lawson,Male,Computer Science,78.72,64.12,23,0,false,true,false,Low attendance
7266,Shehan Silva,Male,Physics,78.72,64.57,20,0,false,true,false,Low attendance
8113,Madhavi Peiris,Female,Mathematics,78.73,52.57,21,0,false,true,false,Low attendance
7030,Tharindu Rajapaksha,Male,Biology,78.73,60.87,22,0,false,true,false,Low attendance
10952,Tharushi Herath,Female,Biology,78.73,62.04,23,0,false,true,false,Low attendance
